,Horsepower,Extra propeller,Retractable Landing gear,Empty Weight (lb),Payload Weight (lb),Fuel Load (lb)(Enough for 40 min),Total Weight (lb),Wing 1 Semi-Length,Wing 1 Lat Arm,Wing 1 Root Chord,Wing 1 Tip Chord,Sweep,Long Arm,Wing Area,Aspect Ratio,Wing Loading,Power Loading,Score
676,400,0,0,1432.2800000000002,5900,300,7632.280000000001,40,2,3.8,2.0,0,13,232.0,27.586206896551726,32.89775862068966,19.0807,90675.59535374976
677,400,0,1,1452.2800000000002,5900,300,7652.280000000001,40,2,3.8,2.0,0,13,232.0,27.586206896551726,32.98396551724138,19.1307,90675.59535374976
678,425,0,0,1632.2800000000002,5900,300,7832.280000000001,40,2,3.8,2.0,0,13,232.0,27.586206896551726,33.759827586206896,18.42889411764706,90675.59535374976
679,400,0,1,1452.2800000000002,5900,300,7652.280000000001,40,2,3.8,2.0,0,13,232.0,27.586206896551726,32.98396551724138,19.1307,90675.59535374976
680,400,1,0,1452.2800000000002,5600,300,7352.280000000001,40,2,3.5,2.3,0,13,232.0,27.586206896551726,31.69086206896552,18.3807,90675.59535374976
681,425,1,0,1652.2800000000002,5900,300,7852.280000000001,40,2,3.5,2.3,0,13,232.0,27.586206896551726,33.846034482758625,18.475952941176473,90675.59535374976
682,400,0,0,1432.2800000000002,5600,300,7332.280000000001,40,2,3.5,2.3,0,13,232.0,27.586206896551726,31.604655172413796,18.3307,90675.59535374976
683,400,1,1,1488.2800000000002,5300,300,7088.280000000001,45,2,2.0,3.2,0,13,234.0,34.61538461538461,30.291794871794874,17.7207,90673.90290554015
684,425,0,1,1688.2800000000002,5300,300,7288.280000000001,55,2,2.0,2.3,0,13,236.5,51.162790697674424,30.81725158562368,17.14889411764706,90673.03474835676
685,425,1,1,1708.2800000000002,5300,300,7308.280000000001,55,2,2.0,2.3,0,13,236.5,51.162790697674424,30.901818181818186,17.195952941176472,90673.03474835676
686,425,1,0,1688.2800000000002,5300,300,7288.280000000001,55,2,2.0,2.3,0,13,236.5,51.162790697674424,30.81725158562368,17.14889411764706,90673.03474835676
687,400,0,0,952.2800000000002,5900,300,7152.280000000001,40,2,2.0,2.3,0,13,172.0,37.2093023255814,41.583023255813956,17.8807,90659.62491762126
688,400,1,1,1904.2800000000002,5600,300,7804.280000000001,55,2,3.2,2.0,0,13,286.0,42.30769230769231,27.28769230769231,19.5107,90645.50354340624
689,400,0,1,1356.2800000000002,5600,300,7256.280000000001,40,2,2.9,2.6,0,13,220.0,29.09090909090909,32.98309090909091,18.140700000000002,90641.06682577504
690,400,0,1,1356.2800000000002,5600,300,7256.280000000001,40,2,2.9,2.6,0,13,220.0,29.09090909090909,32.98309090909091,18.140700000000002,90641.06682577504
691,450,0,0,1740.2800000000004,5600,300,7640.280000000001,45,2,2.6,2.3,0,13,220.50000000000003,36.73469387755102,34.649795918367346,16.9784,90638.19756636511
692,400,1,1,988.2800000000002,5900,300,7188.280000000001,35,2,2.3,2.6,0,13,171.5,28.57142857142857,41.91416909620992,17.9707,90635.32823310822
693,400,0,0,1032.2800000000002,5900,300,7232.280000000001,35,2,2.6,2.6,0,13,182.0,26.923076923076923,39.7378021978022,18.0807,90634.3101990389
694,450,1,0,2192.28,5300,300,7792.280000000001,45,2,4.1,2.0,0,13,274.5,29.508196721311478,28.387176684881606,17.316177777777778,90631.0228938466
695,450,0,0,2172.28,5300,300,7772.280000000001,45,2,3.8,2.3,0,13,274.5,29.508196721311478,28.314316939890713,17.271733333333334,90631.0228938466
696,450,1,0,2192.28,5300,300,7792.280000000001,45,2,3.8,2.3,0,13,274.5,29.508196721311478,28.387176684881606,17.316177777777778,90631.0228938466
697,425,0,1,1344.2800000000002,5600,300,7244.280000000001,45,2,2.3,2.0,0,13,193.5,41.86046511627907,37.438139534883724,17.045364705882353,90614.66720493308
698,400,0,0,1336.2800000000002,5600,300,7236.280000000001,40,2,2.6,2.9,0,13,220.0,29.09090909090909,32.89218181818182,18.090700000000002,90575.29969184642
699,450,1,1,1672.28,5600,300,7572.28,45,2,2.6,2.0,0,13,206.99999999999997,39.130434782608695,36.58106280193237,16.827288888888887,90561.93131250709
700,425,1,1,1960.2800000000002,5300,300,7560.280000000001,40,2,4.1,2.6,0,13,268.0,23.880597014925375,28.21,17.78889411764706,90555.09471081245
701,425,1,1,1960.2800000000002,5300,300,7560.280000000001,40,2,4.1,2.6,0,13,268.0,23.880597014925375,28.21,17.78889411764706,90555.09471081245
702,450,1,0,1596.2800000000002,5600,300,7496.280000000001,50,2,2.0,2.0,0,13,200.0,50.0,37.4814,16.6584,90541.46621107777
703,450,0,1,2084.28,5300,300,7684.280000000001,45,2,2.9,2.9,0,13,261.0,31.03448275862069,29.441685823754792,17.07617777777778,90540.8894174802
704,425,0,0,1756.2800000000002,5300,300,7356.280000000001,45,2,3.2,2.3,0,13,247.5,32.72727272727273,29.722343434343436,17.30889411764706,90531.06951008992
705,450,0,0,1416.2800000000002,5900,300,7616.280000000001,45,2,2.0,2.0,0,13,180.0,45.0,42.31266666666667,16.92506666666667,90528.17761989981
706,450,0,0,1416.2800000000002,5900,300,7616.280000000001,45,2,2.0,2.0,0,13,180.0,45.0,42.31266666666667,16.92506666666667,90528.17761989981
707,450,1,0,1888.2800000000002,5300,300,7488.280000000001,55,2,2.0,2.3,0,13,236.5,51.162790697674424,31.662917547568714,16.640622222222223,90524.78929399025
708,450,1,0,1916.2800000000002,5300,300,7516.280000000001,60,2,2.0,2.0,0,13,240.0,60.0,31.317833333333336,16.702844444444445,90524.78929399025
709,450,0,1,1652.28,5600,300,7552.28,45,2,2.6,2.0,0,13,206.99999999999997,39.130434782608695,36.48444444444445,16.782844444444443,90468.98438046343
710,400,0,1,1356.2800000000002,5600,300,7256.280000000001,40,2,3.5,2.0,0,13,220.0,29.09090909090909,32.98309090909091,18.140700000000002,90468.15268997254
711,450,0,0,1816.28,5300,300,7416.28,50,2,2.0,2.6,0,13,229.99999999999997,43.47826086956522,32.24469565217392,16.480622222222223,90462.10000172399
712,450,0,0,1816.28,5300,300,7416.28,50,2,2.0,2.6,0,13,229.99999999999997,43.47826086956522,32.24469565217392,16.480622222222223,90462.10000172399
713,450,0,0,1632.28,5600,300,7532.28,45,2,2.3,2.3,0,13,206.99999999999997,39.130434782608695,36.38782608695652,16.7384,90456.98551913185
714,450,0,0,1632.28,5600,300,7532.28,45,2,2.3,2.3,0,13,206.99999999999997,39.130434782608695,36.38782608695652,16.7384,90456.98551913185
715,425,0,0,2080.28,5600,300,7980.280000000001,45,2,2.6,3.8,0,13,288.0,28.125,27.70930555555556,18.777129411764708,90432.02368803741
716,450,1,1,2104.28,5300,300,7704.280000000001,45,2,2.3,3.5,0,13,261.0,31.03448275862069,29.518314176245212,17.120622222222224,90429.5517735483
717,450,1,1,2104.28,5300,300,7704.280000000001,45,2,2.0,3.8,0,13,261.0,31.03448275862069,29.518314176245212,17.120622222222224,90429.5517735483
718,450,1,1,2104.28,5300,300,7704.280000000001,45,2,2.3,3.5,0,13,261.0,31.03448275862069,29.518314176245212,17.120622222222224,90429.5517735483
719,450,1,1,2104.28,5300,300,7704.280000000001,45,2,2.0,3.8,0,13,261.0,31.03448275862069,29.518314176245212,17.120622222222224,90429.5517735483
720,400,1,0,1740.2800000000002,5600,300,7640.280000000001,40,2,2.6,4.1,0,13,268.0,23.880597014925375,28.50850746268657,19.100700000000003,90419.33936271686
721,400,0,0,1720.2800000000002,5900,300,7920.280000000001,40,2,2.6,4.1,0,13,268.0,23.880597014925375,29.553283582089556,19.800700000000003,90419.33936271686
722,400,0,0,1720.2800000000002,5900,300,7920.280000000001,40,2,2.6,4.1,0,13,268.0,23.880597014925375,29.553283582089556,19.800700000000003,90419.33936271686
723,400,0,0,1720.2800000000002,5600,300,7620.280000000001,40,2,2.6,4.1,0,13,268.0,23.880597014925375,28.433880597014927,19.050700000000003,90419.33936271686
724,450,1,0,1836.28,5300,300,7436.28,50,2,2.6,2.0,0,13,229.99999999999997,43.47826086956522,32.33165217391305,16.525066666666667,90410.3067615895
725,425,0,1,1940.2800000000002,5600,300,7840.280000000001,40,2,3.8,2.9,0,13,268.0,23.880597014925375,29.254776119402987,18.447717647058823,90409.5388366752
726,400,1,1,1760.2800000000002,5600,300,7660.280000000001,40,2,3.8,2.9,0,13,268.0,23.880597014925375,28.583134328358213,19.1507,90409.5388366752
727,425,0,0,1920.2800000000002,5600,300,7820.280000000001,40,2,3.8,2.9,0,13,268.0,23.880597014925375,29.180149253731347,18.40065882352941,90409.5388366752
728,450,1,0,1716.2800000000002,5300,300,7316.280000000001,50,2,2.0,2.3,0,13,215.0,46.51162790697675,34.02920930232558,16.2584,90398.30790025793
729,450,1,0,1716.2800000000002,5300,300,7316.280000000001,50,2,2.0,2.3,0,13,215.0,46.51162790697675,34.02920930232558,16.2584,90398.30790025793
730,400,1,0,2016.2800000000002,5600,300,7916.280000000001,55,2,2.9,2.6,0,13,302.5,40.0,26.169520661157026,19.7907,90397.57089763721
731,400,1,1,1376.2800000000002,5900,300,7576.280000000001,40,2,2.3,3.2,0,13,220.0,29.09090909090909,34.437636363636365,18.940700000000003,90385.24543046931
732,425,0,1,1556.2800000000002,5900,300,7756.280000000001,40,2,2.0,3.5,0,13,220.0,29.09090909090909,35.255818181818185,18.250070588235296,90385.24543046931
733,425,0,0,1536.2800000000002,5900,300,7736.280000000001,40,2,2.3,3.2,0,13,220.0,29.09090909090909,35.16490909090909,18.203011764705884,90385.24543046931
734,425,0,0,1536.2800000000002,5900,300,7736.280000000001,40,2,2.0,3.5,0,13,220.0,29.09090909090909,35.16490909090909,18.203011764705884,90385.24543046931
735,425,0,1,1556.2800000000002,5900,300,7756.280000000001,40,2,2.0,3.5,0,13,220.0,29.09090909090909,35.255818181818185,18.250070588235296,90385.24543046931
736,400,1,1,2036.2800000000002,5600,300,7936.280000000001,55,2,2.6,2.9,0,13,302.5,40.0,26.235636363636367,19.840700000000002,90384.4249539677
737,400,0,1,2016.2800000000002,5600,300,7916.280000000001,55,2,2.6,2.9,0,13,302.5,40.0,26.169520661157026,19.7907,90384.4249539677
738,450,1,1,1776.2800000000002,5300,300,7376.280000000001,55,2,2.0,2.0,0,13,220.0,55.0,33.52854545454546,16.391733333333335,90381.63098317038
739,450,1,0,1756.2800000000002,5300,300,7356.280000000001,55,2,2.0,2.0,0,13,220.0,55.0,33.437636363636365,16.34728888888889,90381.63098317038
740,425,0,0,2080.28,5600,300,7980.280000000001,45,2,3.5,2.9,0,13,288.0,28.125,27.70930555555556,18.777129411764708,90378.1827503742
741,400,0,1,1884.2799999999997,5300,300,7484.28,55,2,2.3,2.9,0,13,285.99999999999994,42.307692307692314,26.168811188811194,18.7107,90370.77881585041
742,425,0,1,2084.2799999999997,5300,300,7684.28,55,2,2.3,2.9,0,13,285.99999999999994,42.307692307692314,26.868111888111894,18.08065882352941,90370.77881585041
743,400,1,1,1904.2799999999997,5300,300,7504.28,55,2,2.3,2.9,0,13,285.99999999999994,42.307692307692314,26.238741258741264,18.7607,90370.77881585041
744,450,1,1,1888.28,5600,300,7788.28,45,2,2.9,2.3,0,13,233.99999999999997,34.61538461538462,33.283247863247865,17.307288888888888,90364.34991729383
745,450,1,1,1888.28,5600,300,7788.28,45,2,2.9,2.3,0,13,233.99999999999997,34.61538461538462,33.283247863247865,17.307288888888888,90364.34991729383
746,450,0,0,1848.28,5600,300,7748.28,45,2,2.3,2.9,0,13,233.99999999999997,34.61538461538462,33.112307692307695,17.2184,90350.37602349973
747,450,1,0,1868.28,5600,300,7768.28,45,2,2.3,2.9,0,13,233.99999999999997,34.61538461538462,33.19777777777778,17.262844444444443,90350.37602349973
748,425,1,1,1580.2800000000004,5300,300,7180.280000000001,45,2,2.3,2.6,0,13,220.50000000000003,36.73469387755102,32.56362811791383,16.894776470588237,90347.80623266949
749,450,0,1,1868.2800000000002,5300,300,7468.280000000001,45,2,2.6,2.6,0,13,234.0,34.61538461538461,31.9157264957265,16.59617777777778,90346.99714230305
750,450,0,0,1848.2800000000002,5300,300,7448.280000000001,45,2,2.6,2.6,0,13,234.0,34.61538461538461,31.830256410256414,16.551733333333335,90346.99714230305
751,425,1,0,2084.2799999999997,5300,300,7684.28,55,2,2.9,2.3,0,13,285.99999999999994,42.307692307692314,26.868111888111894,18.08065882352941,90346.25795267837
752,400,1,1,1904.2799999999997,5300,300,7504.28,55,2,2.9,2.3,0,13,285.99999999999994,42.307692307692314,26.238741258741264,18.7607,90346.25795267837
753,400,0,1,1884.2799999999997,5300,300,7484.28,55,2,2.9,2.3,0,13,285.99999999999994,42.307692307692314,26.168811188811194,18.7107,90346.25795267837
754,400,1,1,1904.2799999999997,5300,300,7504.28,55,2,2.9,2.3,0,13,285.99999999999994,42.307692307692314,26.238741258741264,18.7607,90346.25795267837
755,400,1,1,1904.2799999999997,5300,300,7504.28,55,2,2.9,2.3,0,13,285.99999999999994,42.307692307692314,26.238741258741264,18.7607,90346.25795267837
756,400,1,1,1812.2800000000002,5300,300,7412.280000000001,45,2,2.6,3.5,0,13,274.5,29.508196721311478,27.002841530054646,18.530700000000003,90342.59263212366
757,400,0,1,1884.2800000000002,5600,300,7784.280000000001,55,2,3.2,2.0,0,13,286.0,42.30769230769231,27.21776223776224,19.460700000000003,90337.77371270921
758,450,0,0,1740.2800000000004,5300,300,7340.280000000001,45,2,2.3,2.6,0,13,220.50000000000003,36.73469387755102,33.28925170068027,16.311733333333336,90334.99828097147
759,425,0,0,2064.28,5300,300,7664.280000000001,55,2,2.6,2.6,0,13,286.0,42.30769230769231,26.79818181818182,18.0336,90332.50422295985
760,450,1,1,1776.2800000000002,5900,300,7976.280000000001,40,2,2.9,2.6,0,13,220.0,29.09090909090909,36.255818181818185,17.725066666666667,90331.29096090107
761,450,1,1,1776.2800000000002,5900,300,7976.280000000001,40,2,2.9,2.6,0,13,220.0,29.09090909090909,36.255818181818185,17.725066666666667,90331.29096090107
762,400,1,1,1812.2800000000002,5300,300,7412.280000000001,45,2,2.0,4.1,0,13,274.5,29.508196721311478,27.002841530054646,18.530700000000003,90328.94649400638
763,450,0,1,2076.2799999999997,5000,300,7376.28,50,2,2.9,2.3,0,13,259.99999999999994,38.46153846153847,28.370307692307698,16.39173333333333,90312.45929980511
764,450,1,1,2096.2799999999997,5000,300,7396.28,50,2,2.9,2.3,0,13,259.99999999999994,38.46153846153847,28.447230769230774,16.43617777777778,90312.45929980511
765,450,0,1,2076.2799999999997,5000,300,7376.28,50,2,2.9,2.3,0,13,259.99999999999994,38.46153846153847,28.370307692307698,16.39173333333333,90312.45929980511
766,425,0,1,1556.2800000000002,5300,300,7156.280000000001,55,2,2.0,2.0,0,13,220.0,55.0,32.52854545454546,16.83830588235294,90283.74117076908
767,450,0,1,1868.2800000000002,5600,300,7768.280000000001,45,2,3.2,2.0,0,13,234.0,34.61538461538461,33.19777777777778,17.262844444444447,90278.26720717987
768,450,0,0,1848.2800000000002,5600,300,7748.280000000001,45,2,3.2,2.0,0,13,234.0,34.61538461538461,33.112307692307695,17.218400000000003,90278.26720717987
769,450,0,1,1868.2800000000002,5600,300,7768.280000000001,45,2,3.2,2.0,0,13,234.0,34.61538461538461,33.19777777777778,17.262844444444447,90278.26720717987
770,425,1,0,2116.2800000000007,5300,300,7716.280000000001,50,2,3.2,2.6,0,13,290.00000000000006,34.48275862068965,26.607862068965513,18.155952941176473,90277.62685793462
771,425,1,1,2136.2800000000007,5300,300,7736.280000000001,50,2,3.2,2.6,0,13,290.00000000000006,34.48275862068965,26.676827586206894,18.203011764705884,90277.62685793462
772,400,0,1,1916.2800000000007,5300,300,7516.280000000001,50,2,3.2,2.6,0,13,290.00000000000006,34.48275862068965,25.91820689655172,18.7907,90277.62685793462
773,425,1,1,2136.2800000000007,5300,300,7736.280000000001,50,2,3.2,2.6,0,13,290.00000000000006,34.48275862068965,26.676827586206894,18.203011764705884,90277.62685793462
774,400,0,0,1896.2800000000007,5600,300,7796.280000000001,50,2,3.2,2.6,0,13,290.00000000000006,34.48275862068965,26.883724137931033,19.4907,90277.62685793462
775,425,1,1,2136.2800000000007,5300,300,7736.280000000001,50,2,3.2,2.6,0,13,290.00000000000006,34.48275862068965,26.676827586206894,18.203011764705884,90277.62685793462
776,425,1,1,1576.2800000000002,5600,300,7476.280000000001,40,2,2.9,2.6,0,13,220.0,29.09090909090909,33.98309090909091,17.59124705882353,90275.09806854997
777,425,0,0,1536.2800000000002,5600,300,7436.280000000001,40,2,2.9,2.6,0,13,220.0,29.09090909090909,33.80127272727273,17.497129411764707,90275.09806854997
778,425,1,0,1560.2800000000004,5300,300,7160.280000000001,45,2,2.3,2.6,0,13,220.50000000000003,36.73469387755102,32.472925170068024,16.847717647058825,90271.53997881144
779,450,1,0,1544.2800000000002,5600,300,7444.280000000001,45,2,2.3,2.0,0,13,193.5,41.86046511627907,38.471731266149874,16.542844444444444,90271.20617950542
780,400,1,0,1260.28,5600,300,7160.28,40,2,2.3,2.9,0,13,207.99999999999997,30.769230769230774,34.424423076923084,17.9007,90268.70015299908
781,400,1,1,1280.28,5600,300,7180.28,40,2,2.3,2.9,0,13,207.99999999999997,30.769230769230774,34.52057692307692,17.950699999999998,90268.70015299908
782,425,0,1,1252.2800000000002,5900,300,7452.280000000001,35,2,2.6,2.6,0,13,182.0,26.923076923076923,40.94659340659341,17.534776470588238,90268.34144181384
783,425,0,1,1252.2800000000002,5900,300,7452.280000000001,35,2,2.6,2.6,0,13,182.0,26.923076923076923,40.94659340659341,17.534776470588238,90268.34144181384
784,450,0,1,1756.2800000000002,5900,300,7956.280000000001,40,2,2.6,2.9,0,13,220.0,29.09090909090909,36.16490909090909,17.680622222222222,90265.52382697248
785,450,0,1,1756.2800000000002,5900,300,7956.280000000001,40,2,2.6,2.9,0,13,220.0,29.09090909090909,36.16490909090909,17.680622222222222,90265.52382697248
786,425,1,1,2104.28,5300,300,7704.280000000001,55,2,3.2,2.0,0,13,286.0,42.30769230769231,26.93804195804196,18.127717647058827,90256.57050669071
787,450,1,1,2096.2799999999997,5000,300,7396.28,50,2,2.3,2.9,0,13,259.99999999999994,38.46153846153847,28.447230769230774,16.43617777777778,90251.46990201267
788,450,0,0,2056.2799999999997,5000,300,7356.28,50,2,2.3,2.9,0,13,259.99999999999994,38.46153846153847,28.29338461538462,16.347288888888887,90251.46990201267
789,450,1,1,2096.2799999999997,5000,300,7396.28,50,2,2.3,2.9,0,13,259.99999999999994,38.46153846153847,28.447230769230774,16.43617777777778,90251.46990201267
790,400,1,1,1324.2800000000002,5900,300,7524.280000000001,35,2,3.5,2.6,0,13,213.5,22.95081967213115,35.24252927400469,18.8107,90250.47247952133
791,400,0,0,1284.2800000000002,5900,300,7484.280000000001,35,2,3.5,2.6,0,13,213.5,22.95081967213115,35.055175644028104,18.710700000000003,90250.47247952133
792,400,0,0,1528.2800000000002,5900,300,7728.280000000001,40,2,3.5,2.6,0,13,244.0,26.229508196721312,31.673278688524594,19.320700000000002,90250.47247952133
793,425,1,1,1524.2800000000002,5900,300,7724.280000000001,35,2,3.5,2.6,0,13,213.5,22.95081967213115,36.17929742388759,18.174776470588238,90250.47247952133
794,400,1,1,1664.2800000000002,5300,300,7264.280000000001,40,2,3.8,2.6,0,13,256.0,25.0,28.376093750000003,18.160700000000002,90250.12229522878
795,400,0,1,1644.2800000000002,5300,300,7244.280000000001,40,2,3.8,2.6,0,13,256.0,25.0,28.297968750000003,18.1107,90250.12229522878
796,400,0,0,1772.2800000000002,5300,300,7372.280000000001,45,2,3.2,2.9,0,13,274.5,29.508196721311478,26.857122040072863,18.4307,90241.81818365798
797,400,0,0,1772.2800000000002,5300,300,7372.280000000001,45,2,3.2,2.9,0,13,274.5,29.508196721311478,26.857122040072863,18.4307,90241.81818365798
798,400,1,0,1948.2800000000002,5600,300,7848.280000000001,60,2,2.0,2.9,0,13,294.0,48.97959183673469,26.69482993197279,19.620700000000003,90237.6965836792
799,400,0,1,1948.2800000000002,5600,300,7848.280000000001,60,2,2.0,2.9,0,13,294.0,48.97959183673469,26.69482993197279,19.620700000000003,90237.6965836792
800,400,1,1,1968.2800000000002,5600,300,7868.280000000001,60,2,2.0,2.9,0,13,294.0,48.97959183673469,26.762857142857143,19.6707,90237.6965836792
801,450,0,1,2076.28,5000,300,7376.280000000001,50,2,3.2,2.0,0,13,260.0,38.46153846153846,28.370307692307694,16.391733333333335,90226.37658969115
802,425,1,0,2116.28,5300,300,7716.280000000001,50,2,3.8,2.0,0,13,290.0,34.48275862068966,26.60786206896552,18.155952941176473,90226.31391297578
803,425,1,0,2116.28,5300,300,7716.280000000001,50,2,3.8,2.0,0,13,290.0,34.48275862068966,26.60786206896552,18.155952941176473,90226.31391297578
804,400,0,0,2016.2800000000002,5600,300,7916.280000000001,50,2,4.1,2.0,0,13,305.0,32.786885245901644,25.955016393442627,19.7907,90226.31391297578
805,425,1,0,2116.28,5300,300,7716.280000000001,50,2,3.5,2.3,0,13,290.0,34.48275862068966,26.60786206896552,18.155952941176473,90226.31391297578
806,400,0,0,2016.2800000000002,5600,300,7916.280000000001,50,2,3.8,2.3,0,13,305.0,32.786885245901644,25.955016393442627,19.7907,90226.31391297578
807,400,0,1,1164.2800000000002,5600,300,7064.280000000001,40,2,2.3,2.6,0,13,196.0,32.6530612244898,36.042244897959186,17.660700000000002,90222.08879000231
808,400,1,0,1164.2800000000002,5600,300,7064.280000000001,40,2,2.3,2.6,0,13,196.0,32.6530612244898,36.042244897959186,17.660700000000002,90222.08879000231
809,400,1,0,1164.2800000000002,5600,300,7064.280000000001,40,2,2.3,2.6,0,13,196.0,32.6530612244898,36.042244897959186,17.660700000000002,90222.08879000231
810,425,0,1,1560.2800000000004,5300,300,7160.280000000001,45,2,2.6,2.3,0,13,220.50000000000003,36.73469387755102,32.472925170068024,16.847717647058825,90219.74673867699
811,425,1,0,1560.2800000000004,5300,300,7160.280000000001,45,2,2.6,2.3,0,13,220.50000000000003,36.73469387755102,32.472925170068024,16.847717647058825,90219.74673867699
812,400,0,1,1136.2800000000002,5900,300,7336.280000000001,35,2,3.5,2.0,0,13,192.5,25.454545454545453,38.11054545454546,18.340700000000002,90214.179300509
813,400,0,0,1116.2800000000002,5900,300,7316.280000000001,35,2,3.5,2.0,0,13,192.5,25.454545454545453,38.006649350649354,18.2907,90214.179300509
814,400,1,1,1568.2800000000002,5900,300,7768.280000000001,40,2,4.1,2.0,0,13,244.0,26.229508196721312,31.8372131147541,19.4207,90214.179300509
815,400,0,0,1528.2800000000002,5600,300,7428.280000000001,40,2,4.1,2.0,0,13,244.0,26.229508196721312,30.44377049180328,18.570700000000002,90214.179300509
816,400,0,1,1220.2800000000002,5900,300,7420.280000000001,35,2,3.5,2.3,0,13,203.0,24.137931034482758,36.55310344827586,18.550700000000003,90214.179300509
817,425,1,0,1748.2800000000002,5900,300,7948.280000000001,40,2,3.8,2.3,0,13,244.0,26.229508196721312,32.57491803278689,18.70183529411765,90214.179300509
818,425,0,0,1484.2800000000002,5900,300,7684.280000000001,35,2,3.8,2.3,0,13,213.5,22.95081967213115,35.99194379391101,18.080658823529415,90214.179300509
819,400,1,1,1156.2800000000002,5900,300,7356.280000000001,35,2,3.2,2.3,0,13,192.5,25.454545454545453,38.214441558441564,18.390700000000002,90214.179300509
820,400,0,0,1284.2800000000002,5900,300,7484.280000000001,35,2,3.8,2.3,0,13,213.5,22.95081967213115,35.055175644028104,18.710700000000003,90214.179300509
821,400,0,1,1304.2800000000002,5900,300,7504.280000000001,35,2,4.1,2.0,0,13,213.5,22.95081967213115,35.148852459016396,18.7607,90214.179300509
822,425,0,1,1748.2800000000002,5900,300,7948.280000000001,40,2,4.1,2.0,0,13,244.0,26.229508196721312,32.57491803278689,18.70183529411765,90214.179300509
823,400,1,0,1548.2800000000002,5900,300,7748.280000000001,40,2,4.1,2.0,0,13,244.0,26.229508196721312,31.75524590163935,19.370700000000003,90214.179300509
824,400,0,0,1528.2800000000002,5900,300,7728.280000000001,40,2,3.8,2.3,0,13,244.0,26.229508196721312,31.673278688524594,19.320700000000002,90214.179300509
825,425,1,1,1768.2800000000002,5900,300,7968.280000000001,40,2,4.1,2.0,0,13,244.0,26.229508196721312,32.65688524590164,18.748894117647062,90214.179300509
826,400,0,1,1548.2800000000002,5900,300,7748.280000000001,40,2,4.1,2.0,0,13,244.0,26.229508196721312,31.75524590163935,19.370700000000003,90214.179300509
827,400,0,0,1116.2800000000002,5900,300,7316.280000000001,35,2,3.2,2.3,0,13,192.5,25.454545454545453,38.006649350649354,18.2907,90214.179300509
828,400,1,1,1240.2800000000002,5900,300,7440.280000000001,35,2,3.5,2.3,0,13,203.0,24.137931034482758,36.65162561576355,18.600700000000003,90214.179300509
829,400,1,1,1240.2800000000002,5900,300,7440.280000000001,35,2,3.8,2.0,0,13,203.0,24.137931034482758,36.65162561576355,18.600700000000003,90214.179300509
830,425,0,0,1484.2800000000002,5900,300,7684.280000000001,35,2,3.8,2.3,0,13,213.5,22.95081967213115,35.99194379391101,18.080658823529415,90214.179300509
831,400,0,1,1548.2800000000002,5900,300,7748.280000000001,40,2,4.1,2.0,0,13,244.0,26.229508196721312,31.75524590163935,19.370700000000003,90214.179300509
832,400,0,1,1304.2800000000002,5900,300,7504.280000000001,35,2,4.1,2.0,0,13,213.5,22.95081967213115,35.148852459016396,18.7607,90214.179300509
833,400,0,0,1528.2800000000002,5900,300,7728.280000000001,40,2,3.8,2.3,0,13,244.0,26.229508196721312,31.673278688524594,19.320700000000002,90214.179300509
834,400,1,0,1548.2800000000002,5600,300,7448.280000000001,40,2,3.8,2.3,0,13,244.0,26.229508196721312,30.525737704918036,18.620700000000003,90214.179300509
835,425,1,0,1504.2800000000002,5900,300,7704.280000000001,35,2,4.1,2.0,0,13,213.5,22.95081967213115,36.0856206088993,18.127717647058827,90214.179300509
836,425,0,1,1504.2800000000002,5900,300,7704.280000000001,35,2,3.8,2.3,0,13,213.5,22.95081967213115,36.0856206088993,18.127717647058827,90214.179300509
837,400,1,0,1644.28,5300,300,7244.28,40,2,4.1,2.3,0,13,255.99999999999997,25.000000000000004,28.297968750000003,18.110699999999998,90213.82911621645
838,425,0,0,2128.28,5300,300,7728.280000000001,60,2,2.9,2.0,0,13,294.0,48.97959183673469,26.28666666666667,18.18418823529412,90213.17572050712
839,400,1,1,1968.2800000000002,5600,300,7868.280000000001,60,2,2.9,2.0,0,13,294.0,48.97959183673469,26.762857142857143,19.6707,90213.17572050712
840,400,1,1,1280.2800000000002,5600,300,7180.280000000001,40,2,3.2,2.0,0,13,208.0,30.769230769230766,34.52057692307692,17.9507,90212.92210635517
841,400,1,0,1260.2800000000002,5600,300,7160.280000000001,40,2,3.2,2.0,0,13,208.0,30.769230769230766,34.42442307692308,17.9007,90212.92210635517
842,400,1,0,1260.2800000000002,5600,300,7160.280000000001,40,2,3.2,2.0,0,13,208.0,30.769230769230766,34.42442307692308,17.9007,90212.92210635517
843,400,1,0,1884.2800000000002,5300,300,7484.280000000001,55,2,3.2,2.0,0,13,286.0,42.30769230769231,26.16881118881119,18.710700000000003,90209.63699588823
844,400,1,1,1904.2800000000002,5300,300,7504.280000000001,55,2,3.2,2.0,0,13,286.0,42.30769230769231,26.23874125874126,18.7607,90209.63699588823
845,425,0,0,1536.2800000000002,5600,300,7436.280000000001,40,2,2.6,2.9,0,13,220.0,29.09090909090909,33.80127272727273,17.497129411764707,90209.33093462138
846,400,0,0,1448.28,5300,300,7048.28,45,2,2.9,2.3,0,13,233.99999999999997,34.61538461538462,30.120854700854704,17.6207,90205.41874756197
847,450,0,1,1756.2800000000002,5900,300,7956.280000000001,40,2,3.2,2.3,0,13,220.0,29.09090909090909,36.16490909090909,17.680622222222222,90197.74691899699
